As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region ,Statistical Area 2,Number of offences
1/09/2021,2014,9,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,33
1/09/2021,2014,9,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,12
1/09/2021,2014,9,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,3
1/09/2021,2014,9,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,2
1/09/2021,2014,9,House break-ins,House break-ins actual,-,-,Darwin,-,42
1/09/2021,2014,9,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,1
1/09/2021,2014,9,House break-ins,House break-ins actual,-,-,Palmerston,-,12
1/09/2021,2014,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,40
1/09/2021,2014,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
1/09/2021,2014,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,16
1/09/2021,2014,9,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,50
1/09/2021,2014,9,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Humpty Doo,1
1/09/2021,2014,9,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,15
1/09/2021,2014,9,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,2
1/09/2021,2014,9,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Howard Springs,1
1/09/2021,2014,9,Property Damage Offences,Property damage offences,-,-,Darwin,-,171
1/09/2021,2014,9,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,7
1/09/2021,2014,9,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,5
1/09/2021,2014,9,Property Damage Offences,Property damage offences,-,-,Palmerston,-,47
1/09/2021,2014,9,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,4
1/09/2021,2014,9,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,-,1
1/09/2021,2014,9,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,17
1/09/2021,2014,9,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,3
1/09/2021,2014,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,257
1/09/2021,2014,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,4
1/09/2021,2014,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,6
1/09/2021,2014,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,76
1/09/2021,2014,10,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,-,2
1/09/2021,2014,10,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,2
1/09/2021,2014,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,8
1/09/2021,2014,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,2
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,45
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,10
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,47
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Humpty Doo,2
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,10
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,7
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Humpty Doo,2
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,2
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,33
1/09/2021,2014,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,13
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,9
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Howard Springs,1
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,8
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,28
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Howard Springs,4
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2014,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,11
1/09/2021,2014,10,Acts intended to cause injury,Other acts intended to cause injury,-,-,Darwin,-,3
1/09/2021,2014,10,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,18
1/09/2021,2014,10,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,8
1/09/2021,2014,10,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,1
1/09/2021,2014,10,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,1
1/09/2021,2014,10,Homicide and related Offences,Manslaughter,-,-,Palmerston,-,1
1/09/2021,2014,10,House break-ins,House break-ins actual,-,-,Darwin,-,36
1/09/2021,2014,10,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,2
1/09/2021,2014,10,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,3
1/09/2021,2014,10,House break-ins,House break-ins actual,-,-,Palmerston,-,14
1/09/2021,2014,10,House break-ins,House break-ins attempted,-,-,Darwin,-,2
1/09/2021,2014,10,House break-ins,House break-ins attempted,-,-,Palmerston,-,1
1/09/2021,2014,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,34
1/09/2021,2014,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,3
1/09/2021,2014,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,6
1/09/2021,2014,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,19
1/09/2021,2014,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,54
1/09/2021,2014,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Howard Springs,1
1/09/2021,2014,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,22
1/09/2021,2014,10,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,4
1/09/2021,2014,10,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,2
1/09/2021,2014,10,Property Damage Offences,Property damage offences,-,-,Darwin,-,173
1/09/2021,2014,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,11
1/09/2021,2014,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,3
1/09/2021,2014,10,Property Damage Offences,Property damage offences,-,-,Palmerston,-,63
1/09/2021,2014,10,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,5
1/09/2021,2014,10,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,1
1/09/2021,2014,10,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Darwin,-,2
1/09/2021,2014,10,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,-,1
1/09/2021,2014,10,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,10
1/09/2021,2014,10,Sexual Assault and related offences,Sexual assault,-,-,NT Balance,Humpty Doo,1
1/09/2021,2014,10,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,4
1/09/2021,2014,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,255
1/09/2021,2014,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,4
1/09/2021,2014,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,9
1/09/2021,2014,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,70
1/09/2021,2014,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Palmerston,-,1
1/09/2021,2014,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,2
1/09/2021,2014,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,8
1/09/2021,2014,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,3
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,37
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,19
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,57
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,6
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,16
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,1
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,22
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,8
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,12
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,2
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,5
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,20
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Howard Springs,3
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,13
1/09/2021,2014,11,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,32
1/09/2021,2014,11,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,25
1/09/2021,2014,11,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,1
1/09/2021,2014,11,Homicide and related Offences,Attempted Murder,-,-,Darwin,-,2
1/09/2021,2014,11,Homicide and related Offences,Driving causing death,-,-,Palmerston,-,1
1/09/2021,2014,11,House break-ins,House break-ins actual,-,-,Darwin,-,52
1/09/2021,2014,11,House break-ins,House break-ins actual,-,-,Palmerston,-,23
1/09/2021,2014,11,House break-ins,House break-ins attempted,-,-,Darwin,-,2
1/09/2021,2014,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,37
1/09/2021,2014,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,6
1/09/2021,2014,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,19
1/09/2021,2014,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,62
1/09/2021,2014,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Howard Springs,2
1/09/2021,2014,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,15
1/09/2021,2014,11,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,2
1/09/2021,2014,11,Property Damage Offences,Property damage offences,-,-,Darwin,-,154
1/09/2021,2014,11,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,10
1/09/2021,2014,11,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,6
1/09/2021,2014,11,Property Damage Offences,Property damage offences,-,-,Palmerston,-,54
1/09/2021,2014,11,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,10
1/09/2021,2014,11,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,2
1/09/2021,2014,11,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Darwin,-,3
1/09/2021,2014,11,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,9
1/09/2021,2014,11,Sexual Assault and related offences,Sexual assault,-,-,NT Balance,Humpty Doo,1
1/09/2021,2014,11,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,4
1/09/2021,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,263
1/09/2021,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,5
1/09/2021,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,6
1/09/2021,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,93
1/09/2021,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,-,1
1/09/2021,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Palmerston,-,2
1/09/2021,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,2
1/09/2021,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,2
1/09/2021,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,1
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,49
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Howard Springs,1
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,2
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,10
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,51
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,9
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,10
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Humpty Doo,1
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,3
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,41
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Howard Springs,2
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2014,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,9
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,11
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Howard Springs,1
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,8
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,22
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Howard Springs,3
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2014,12,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,5
1/09/2021,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,32
1/09/2021,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,3
